,Ticker Bloomberg,volume_avg_90d,ValDate,Fund,Ticker Lote,ProductClass,Book,FinancialPU,Amount,Dt_Expiry,YesterdayPU,YestAmount,PL,EQUITY,Trade,Tipo,ISIN,Isin_Ativo_Objeto
420,PETR4 BZ 05/18/20 C18.22 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRE182_20,Equity Options,RV_Brasil_Petro_,0.46799577,34336.44,05/18/2020,,0.0,961.275076858799,157011.403802696,ESTOQUE,OPTION,BBG00S8YMM66,BBG000BF4R45
421,PETR4 BZ 05/18/20 C18.22 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRE182_20,Equity Options,RV_Brasil_Petro_,0.46799577,1000000.0,05/18/2020,,0.0,27995.77,4572733.91774732,ESTOQUE,OPTION,BBG00S8YMM66,BBG000BF4R45
422,PETR4 BZ 05/18/20 C18.22 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRE182_20,Equity Options,RV_Brasil_Petro_,0.46799577,860548.4,05/18/2020,,0.0,24091.715080267997,3935058.85654319,ESTOQUE,OPTION,BBG00S8YMM66,BBG000BF4R45
423,PETR4 BZ 05/18/20 C18.72 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRE187_20,Equity Options,RV_Brasil_Petro_,0.39094112,17168.22,05/18/2020,0.35254712,-17168.22,574.9334717328,67119.3021814061,ESTOQUE,OPTION,BBG00S8YMM84,BBG000BF4R45
424,PETR4 BZ 05/18/20 C18.72 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRE187_20,Equity Options,RV_Brasil_Petro_,0.39094112,500000.0,05/18/2020,0.35254712,-500000.0,16744.12,1954754.25470451,ESTOQUE,OPTION,BBG00S8YMM84,BBG000BF4R45
425,PETR4 BZ 05/18/20 C18.72 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRE187_20,Equity Options,RV_Brasil_Petro_,0.39094112,430274.2,05/18/2020,0.35254712,-430274.2,14409.125675408,1682160.64627916,ESTOQUE,OPTION,BBG00S8YMM84,BBG000BF4R45
426,PETR4 BZ 05/18/20 C20.22 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRE202_20,Equity Options,RV_Brasil_Petro_,0.207722,-27469.152000000002,05/18/2020,,0.0,-761.499831744,-63134.23911240441,ESTOQUE,OPTION,BBG00SBS2NV7,BBG000BF4R45
427,PETR4 BZ 05/18/20 C20.22 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRE202_20,Equity Options,RV_Brasil_Petro_,0.207722,-800000.0,05/18/2020,,0.0,-22177.6,-1838694.95825439,ESTOQUE,OPTION,BBG00SBS2NV7,BBG000BF4R45
428,PETR4 BZ 05/18/20 C20.22 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRE202_20,Equity Options,RV_Brasil_Petro_,0.207722,-688438.72,05/18/2020,,0.0,-19084.89819584,-1582286.00441388,ESTOQUE,OPTION,BBG00SBS2NV7,BBG000BF4R45
429,PETR4 BZ 05/18/20 C20.72 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRE207_20,Equity Options,RV_Brasil_Petro_,0.17409409,120177.54,05/18/2020,0.162191902857143,120177.54,1430.37557144818,235128.72118544,ESTOQUE,OPTION,BBG00T22T249,BBG000BF4R45
430,PETR4 BZ 05/18/20 C20.72 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRE207_20,Equity Options,RV_Brasil_Petro_,0.17409409,3500000.0,05/18/2020,0.162191902857143,3500000.0,41657.654999999504,6847789.72967029,ESTOQUE,OPTION,BBG00T22T249,BBG000BF4R45
431,PETR4 BZ 05/18/20 C20.72 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRE207_20,Equity Options,RV_Brasil_Petro_,0.17409409,3011919.4,05/18/2020,0.162191902857143,3011919.4,35848.4283580016,5892854.4954042,ESTOQUE,OPTION,BBG00T22T249,BBG000BF4R45
432,PETR4 BZ 05/18/20 C26.72 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRE270_20,Equity Options,RV_Brasil_Petro_,0.03799493,2166.629364,05/18/2020,0.02604358,2166.629364,25.8941458494414,952.457208480521,ESTOQUE,OPTION,BBG00QZ8GML7,BBG000BF4R45
433,PETR4 BZ 05/18/20 C26.72 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRE270_20,Equity Options,RV_Brasil_Petro_,0.03799493,63100.0,05/18/2020,0.02604358,63100.0,754.130185,27738.962119559303,ESTOQUE,OPTION,BBG00QZ8GML7,BBG000BF4R45
434,PETR4 BZ 05/18/20 C26.72 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRE270_20,Equity Options,RV_Brasil_Petro_,0.03799493,54300.60404,05/18/2020,0.02604358,54300.60404,648.965524093454,23870.719469647403,ESTOQUE,OPTION,BBG00QZ8GML7,BBG000BF4R45
435,PETR4 BZ 05/18/20 C31.22 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRE319_20,Equity Options,RV_Brasil_Petro_,0.00099255,-2166.629364,05/18/2020,0.01599889,-2166.629364,32.5131768901678,-39.0546856322964,ESTOQUE,OPTION,BBG00P972TJ3,BBG000BF4R45
436,PETR4 BZ 05/18/20 C31.22 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRE319_20,Equity Options,RV_Brasil_Petro_,0.00099255,-63100.0,05/18/2020,0.01599889,-63100.0,946.900054,-1137.4121962642698,ESTOQUE,OPTION,BBG00P972TJ3,BBG000BF4R45
437,PETR4 BZ 05/18/20 C31.22 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRE319_20,Equity Options,RV_Brasil_Petro_,0.00099255,-54300.60404,05/18/2020,0.01599889,-54300.60404,814.853326429614,-978.7982456357049,ESTOQUE,OPTION,BBG00P972TJ3,BBG000BF4R45
438,PETR4 BZ 05/18/20 C24.72 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRE75_20,Equity Options,RV_Brasil_Petro_,0.0582104,-120177.54,05/18/2020,0.0496191828571429,-120177.54,-1032.4713418343902,-81144.2664189508,ESTOQUE,OPTION,BBG00P7S4457,BBG000BF4R45
439,PETR4 BZ 05/18/20 C24.72 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRE75_20,Equity Options,RV_Brasil_Petro_,0.0582104,-3500000.0,05/18/2020,0.0496191828571429,-3500000.0,-30069.2599999998,-2363211.39928749,ESTOQUE,OPTION,BBG00P7S4457,BBG000BF4R45
440,PETR4 BZ 05/18/20 C24.72 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRE75_20,Equity Options,RV_Brasil_Petro_,0.0582104,-3011919.4,05/18/2020,0.0496191828571429,-3011919.4,-25876.0535821839,-2033657.78851861,ESTOQUE,OPTION,BBG00P7S4457,BBG000BF4R45
441,PETR4 BZ 08/17/20 C25.03 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRH255_20,Equity Options,RV_Brasil_Petro_,0.34639986,480710.16,08/17/2020,0.276211012857143,480710.16,33740.491940258304,1094350.72855261,ESTOQUE,OPTION,BBG00Q53NRL2,BBG000BF4R45
442,PETR4 BZ 08/17/20 C25.03 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRH255_20,Equity Options,RV_Brasil_Petro_,0.34639986,14000000.0,08/17/2020,0.276211012857143,14000000.0,982643.859999998,31871409.166256398,ESTOQUE,OPTION,BBG00Q53NRL2,BBG000BF4R45
443,PETR4 BZ 08/17/20 C25.03 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRH255_20,Equity Options,RV_Brasil_Petro_,0.34639986,12047677.6,08/17/2020,0.276211012857143,12047677.6,845612.601492822,27426890.1637673,ESTOQUE,OPTION,BBG00Q53NRL2,BBG000BF4R45
444,PETR4 BZ 08/17/20 C27.53 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRH284_20,Equity Options,RV_Brasil_Petro_,0.19641552,343364.4,08/17/2020,0.148522616,343364.4,16444.7182462176,485856.97625379794,ESTOQUE,OPTION,BBG00NL1MGX7,BBG000BF4R45
445,PETR4 BZ 08/17/20 C27.53 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRH284_20,Equity Options,RV_Brasil_Petro_,0.19641552,10000000.0,08/17/2020,0.148522616,10000000.0,478929.04,14149893.7063306,ESTOQUE,OPTION,BBG00NL1MGX7,BBG000BF4R45
446,PETR4 BZ 08/17/20 C27.53 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRH284_20,Equity Options,RV_Brasil_Petro_,0.19641552,8605484.0,08/17/2020,0.148522616,8605484.0,412141.619085536,12176668.389152901,ESTOQUE,OPTION,BBG00NL1MGX7,BBG000BF4R45
447,PETR4 BZ 08/17/20 C30.03 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRH300_20,Equity Options,RV_Brasil_Petro_,0.11173402,-480710.16,08/17/2020,0.0799801814285714,-480710.16,-15264.3928202856,-418178.88277347706,ESTOQUE,OPTION,BBG00RTB81M9,BBG000BF4R45
448,PETR4 BZ 08/17/20 C30.03 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRH300_20,Equity Options,RV_Brasil_Petro_,0.11173402,-14000000.0,08/17/2020,0.0799801814285714,-14000000.0,-444553.74,-12178865.4494606,ESTOQUE,OPTION,BBG00RTB81M9,BBG000BF4R45
449,PETR4 BZ 08/17/20 C30.03 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRH300_20,Equity Options,RV_Brasil_Petro_,0.11173402,-12047677.6,08/17/2020,0.0799801814285714,-12047677.6,-382560.009671016,-10480503.176348599,ESTOQUE,OPTION,BBG00RTB81M9,BBG000BF4R45
450,PETR4 BZ 08/17/20 C31.53 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRH315_20,Equity Options,RV_Brasil_Petro_,0.07986593,-343364.4,08/17/2020,0.055292499999999994,-343364.4,-8437.641047891999,-222483.796537966,ESTOQUE,OPTION,BBG00RKGB1V3,BBG000BF4R45
451,PETR4 BZ 08/17/20 C31.53 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRH315_20,Equity Options,RV_Brasil_Petro_,0.07986593,-10000000.0,08/17/2020,0.055292499999999994,-10000000.0,-245734.3,-6479524.27619072,ESTOQUE,OPTION,BBG00RKGB1V3,BBG000BF4R45
452,PETR4 BZ 08/17/20 C31.53 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRH315_20,Equity Options,RV_Brasil_Petro_,0.07986593,-8605484.0,08/17/2020,0.055292499999999994,-8605484.0,-211466.25869012,-5575944.24863708,ESTOQUE,OPTION,BBG00RKGB1V3,BBG000BF4R45
453,PETR4 BZ 12/21/20 C23.61 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRL250_20,Equity Options,RV_Brasil_Petro_,1.21355811,343364.4,12/21/2020,0.78772572,343364.4,146215.683092916,1700894.3344823,ESTOQUE,OPTION,BBG00MQ8R862,BBG000BF4R45
454,PETR4 BZ 12/21/20 C23.61 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRL250_20,Equity Options,RV_Brasil_Petro_,1.21355811,10000000.0,12/21/2020,0.78772572,10000000.0,4258323.9,49536129.3856411,ESTOQUE,OPTION,BBG00MQ8R862,BBG000BF4R45
455,PETR4 BZ 12/21/20 C23.61 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRL250_20,Equity Options,RV_Brasil_Petro_,1.21355811,8605484.0,12/21/2020,0.78772572,8605484.0,3664493.81882676,42628236.8850064,ESTOQUE,OPTION,BBG00MQ8R862,BBG000BF4R45
456,PETR4 BZ 12/21/20 C29.61 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRL297_20,Equity Options,RV_Brasil_Petro_,0.22502155,-343364.4,12/21/2020,0.09743583,-343364.4,-43808.394196368,-502220.557967437,ESTOQUE,OPTION,BBG00RDT0G06,BBG000BF4R45
457,PETR4 BZ 12/21/20 C29.61 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRL297_20,Equity Options,RV_Brasil_Petro_,0.22502155,-10000000.0,12/21/2020,0.09743583,-10000000.0,-1275857.2,-14626459.7601684,ESTOQUE,OPTION,BBG00RDT0G06,BBG000BF4R45
458,PETR4 BZ 12/21/20 C29.61 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRL297_20,Equity Options,RV_Brasil_Petro_,0.22502155,-8605484.0,12/21/2020,0.09743583,-8605484.0,-1097936.87208848,-12586776.544277301,ESTOQUE,OPTION,BBG00RDT0G06,BBG000BF4R45
459,PETR4E BZ 12/21/20 C39.97 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRL399_20,Equity Options,RV_Brasil_Petro_,0.03094227,386971.6788,12/21/2020,0.00766242236024845,386971.6788,9008.64172336288,100030.454182994,ESTOQUE,OPTION,BBG00R4SCYT5,BBG000BF4R45
460,PETR4E BZ 12/21/20 C39.97 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRL399_20,Equity Options,RV_Brasil_Petro_,0.03094227,11270000.0,12/21/2020,0.00766242236024845,11270000.0,262363.8829,2913244.76803636,ESTOQUE,OPTION,BBG00R4SCYT5,BBG000BF4R45
461,PETR4E BZ 12/21/20 C39.97 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRL399_20,Equity Options,RV_Brasil_Petro_,0.03094227,9698380.468,12/21/2020,0.00766242236024845,9698380.468,225776.81964738198,2506988.12394206,ESTOQUE,OPTION,BBG00R4SCYT5,BBG000BF4R45
462,PETR4E BZ 05/18/20 P15.22 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRQ152_20,Equity Options,RV_Brasil_Petro_,0.80592326,-17168.22,05/18/2020,1.023013,-17168.22,3727.0444160628003,94661.8479961574,ESTOQUE,OPTION,BBG00S8YMQH5,BBG000BF4R45
463,PETR4E BZ 05/18/20 P15.22 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRQ152_20,Equity Options,RV_Brasil_Petro_,0.80592326,-500000.0,05/18/2020,1.023013,-500000.0,108544.87,2756891.74521754,ESTOQUE,OPTION,BBG00S8YMQH5,BBG000BF4R45
464,PETR4E BZ 05/18/20 P15.22 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRQ152_20,Equity Options,RV_Brasil_Petro_,0.80592326,-430274.2,05/18/2020,1.023013,-430274.2,93408.114206708,2372438.78032016,ESTOQUE,OPTION,BBG00S8YMQH5,BBG000BF4R45
465,PETR4E BZ 05/18/20 P16.22 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRQ162_20,Equity Options,RV_Brasil_Petro_,1.22523698,-44637.372,05/18/2020,1.49295974615385,-44637.372,11950.4407056784,337759.404690932,ESTOQUE,OPTION,BBG00S8YMQM9,BBG000BF4R45
466,PETR4E BZ 05/18/20 P16.22 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRQ162_20,Equity Options,RV_Brasil_Petro_,1.22523698,-1300000.0,05/18/2020,1.49295974615385,-1300000.0,348039.596000005,9836762.48006293,ESTOQUE,OPTION,BBG00S8YMQM9,BBG000BF4R45
467,PETR4E BZ 05/18/20 P16.22 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRQ162_20,Equity Options,RV_Brasil_Petro_,1.22523698,-1118712.92,05/18/2020,1.49295974615385,-1118712.92,299504.917474451,8465010.21339819,ESTOQUE,OPTION,BBG00S8YMQM9,BBG000BF4R45
468,PETR4E BZ 08/17/20 P19.53 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRT203_20,Equity Options,RV_Brasil_Petro_,4.38734807,-68672.88,08/17/2020,4.65565216,-68672.88,18425.2145760792,701043.337736293,ESTOQUE,OPTION,BBG00NL1MLN7,BBG000BF4R45
469,PETR4E BZ 08/17/20 P19.53 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRT203_20,Equity Options,RV_Brasil_Petro_,4.38734807,-2000000.0,08/17/2020,4.65565216,-2000000.0,536608.18,20416890.5610568,ESTOQUE,OPTION,BBG00NL1MLN7,BBG000BF4R45
470,PETR4E BZ 08/17/20 P19.53 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRT203_20,Equity Options,RV_Brasil_Petro_,4.38734807,-1721096.8,08/17/2020,4.65565216,-1721096.8,461777.31072591204,17569722.505292498,ESTOQUE,OPTION,BBG00NL1MLN7,BBG000BF4R45
471,PETR4E BZ 12/21/20 P30.47 Equity,80711580.0,2020-04-17,VISTA HEDGE FIC FIM,PETRX309_20,Equity Options,RV_Brasil_Petro_,13.57972923,-85841.1,12/21/2020,13.8648521,-85841.1,24475.260795957,1268086.51987299,ESTOQUE,OPTION,BBG00NL1MSH9,BBG000BF4R45
472,PETR4E BZ 12/21/20 P30.47 Equity,80711580.0,2020-04-17,VISTA MACRO MASTER FIM,PETRX309_20,Equity Options,RV_Brasil_Petro_,13.57972923,-2500000.0,12/21/2020,13.8648521,-2500000.0,712807.175000001,36931217.0939385,ESTOQUE,OPTION,BBG00NL1MSH9,BBG000BF4R45
473,PETR4E BZ 12/21/20 P30.47 Equity,80711580.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,PETRX309_20,Equity Options,RV_Brasil_Petro_,13.57972923,-2151371.0,12/21/2020,13.8648521,-2151371.0,613405.073954771,31781099.7802414,ESTOQUE,OPTION,BBG00NL1MSH9,BBG000BF4R45
474,RAIL3 BZ Equity,11627090.0,2020-04-17,VISTA HEDGE FIC FIM,RAIL3,Equity,RV_Brasil_EQTL/RAIL_,20.24,52112.414988,,19.35,52112.414988,46380.049339319805,1054755.27935712,ESTOQUE,STOCK,BBG00G6D37M6,
475,RAIL3 BZ Equity,11627090.0,2020-04-17,VISTA MACRO MASTER FIM,RAIL3,Equity,RV_Brasil_EQTL/RAIL_,20.24,1517700.0,,19.35,1517700.0,1350753.0,30718248.0,ESTOQUE,STOCK,BBG00G6D37M6,
476,RAIL3 BZ Equity,11627090.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,RAIL3,Equity,RV_Brasil_EQTL/RAIL_,20.24,1306054.30668,,19.35,1306054.30668,1162388.3329452,26434539.1672032,ESTOQUE,STOCK,BBG00G6D37M6,
477,SMAL11 BZ 04/20/20 C140 Equity,832977.3,2020-04-17,VISTA HEDGE FIC FIM,SMALD140_20,Equity Options,RV_Brasil_Basket_,1.2e-07,-5837.1948,04/20/2020,1.1764705882352901e-07,-5837.1948,-1.37345760000024e-05,-0.0525288833959587,ESTOQUE,OPTION,BBG00RHX1MW4,BBG000DR8C64
478,SMAL11 BZ 04/20/20 C140 Equity,832977.3,2020-04-17,VISTA MACRO MASTER FIM,SMALD140_20,Equity Options,RV_Brasil_Basket_,1.2e-07,-170000.0,04/20/2020,1.1764705882352901e-07,-170000.0,-0.000400000000000069,-1.5298290503022098,ESTOQUE,OPTION,BBG00RHX1MW4,BBG000DR8C64
479,SMAL11 BZ 04/20/20 C140 Equity,832977.3,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,SMALD140_20,Equity Options,RV_Brasil_Basket_,1.2e-07,-146293.228,04/20/2020,1.1764705882352901e-07,-146293.228,-0.00034421936000006003,-1.31649194151108,ESTOQUE,OPTION,BBG00RHX1MW4,BBG000DR8C64
480,SMAL1E BZ 04/20/20 P115 Equity,832977.3,2020-04-17,VISTA HEDGE FIC FIM,SMALP115_20,Equity Options,RV_Brasil_Basket_,27.9836412,-29185.974,04/20/2020,28.467311141176502,-29185.974,14116.378327758799,2534471.80365132,ESTOQUE,OPTION,BBG00RHXKNZ8,BBG000DR8C64
481,SMAL1E BZ 04/20/20 P115 Equity,832977.3,2020-04-17,VISTA MACRO MASTER FIM,SMALP115_20,Equity Options,RV_Brasil_Basket_,27.9836412,-850000.0,04/20/2020,28.467311141176502,-850000.0,411119.45000002295,73812888.1052118,ESTOQUE,OPTION,BBG00RHXKNZ8,BBG000DR8C64
482,SMAL1E BZ 04/20/20 P115 Equity,832977.3,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,SMALP115_20,Equity Options,RV_Brasil_Basket_,27.9836412,-731466.14,04/20/2020,28.467311141176502,-731466.14,353788.18490640004,63519562.7583191,ESTOQUE,OPTION,BBG00RHXKNZ8,BBG000DR8C64
483,SMAL1E BZ 04/20/20 P135 Equity,832977.3,2020-04-17,VISTA HEDGE FIC FIM,SMALP135_20,Equity Options,RV_Brasil_Basket_,47.98079620000001,29185.974,04/20/2020,48.46162613,29185.974,-14033.489835401799,-2534054.30523182,ESTOQUE,OPTION,BBG00RHXKP10,BBG000DR8C64
484,SMAL1E BZ 04/20/20 P135 Equity,832977.3,2020-04-17,VISTA MACRO MASTER FIM,SMALP135_20,Equity Options,RV_Brasil_Basket_,47.98079620000001,850000.0,04/20/2020,48.46162613,850000.0,-408705.440499999,-73800729.0572878,ESTOQUE,OPTION,BBG00RHXKP10,BBG000DR8C64
485,SMAL1E BZ 04/20/20 P135 Equity,832977.3,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,SMALP135_20,Equity Options,RV_Brasil_Basket_,47.98079620000001,731466.14,04/20/2020,48.46162613,731466.14,-351710.812893569,-63509099.30908249,ESTOQUE,OPTION,BBG00RHXKP10,BBG000DR8C64
486,TUR US Equity,513632.8125,2020-04-17,VISTA HEDGE FIC FIM,Swap TURxUSD 02APR20 01JUL20,Total Return Swap - Cetip,RV_Internacional_Turquia_,0.114408554271221,-448637.019833812,07/01/2020,0.0768629521945802,-448637.019833812,-16844.3470235303,-497205.295530914,ESTOQUE,STOCK,SWAPTUR,
487,TUR US Equity,513632.8125,2020-04-17,VISTA MACRO MASTER FIM,Swap TURxUSD 02APR20 01JUL20,Total Return Swap - Cetip,RV_Internacional_Turquia_,0.114408554271221,-13065915.39,07/01/2020,0.0768629521945802,-13065915.39,-490567.659999997,-14480397.371740198,ESTOQUE,STOCK,SWAPTUR,
488,TUR US Equity,513632.8125,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,Swap TURxUSD 02APR20 01JUL20,Total Return Swap - Cetip,RV_Internacional_Turquia_,0.114408554271221,-11243852.583399901,07/01/2020,0.0768629521945802,-11243852.583399901,-422157.214904742,-12461082.789615199,ESTOQUE,STOCK,SWAPTUR,
489,VALE3 12/21/20 C70.80 Equity,29319350.0,2020-04-17,VISTA HEDGE FIC FIM,VALEL708_20,Equity Options,RV_Brasil_VALE/PROTEINAS_,0.82693808,103009.32,12/21/2020,0.6884419766666671,103009.32,14266.389427016398,570968.295758122,ESTOQUE,OPTION,BBG00RRQV3V8,BBG000BHNR86
490,VALE3 12/21/20 C70.80 Equity,29319350.0,2020-04-17,VISTA MACRO MASTER FIM,VALEL708_20,Equity Options,RV_Brasil_VALE/PROTEINAS_,0.82693808,3000000.0,12/21/2020,0.6884419766666671,3000000.0,415488.309999999,16628639.886899201,ESTOQUE,OPTION,BBG00RRQV3V8,BBG000BHNR86
491,VALE3 12/21/20 C70.80 Equity,29319350.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,VALEL708_20,Equity Options,RV_Brasil_VALE/PROTEINAS_,0.82693808,2581645.2,12/21/2020,0.6884419766666671,2581645.2,357547.80038920295,14309749.448847303,ESTOQUE,OPTION,BBG00RRQV3V8,BBG000BHNR86
492,VALE3 12/21/20 C75.80 Equity,29319350.0,2020-04-17,VISTA HEDGE FIC FIM,VALEL758_20,Equity Options,RV_Brasil_VALE/PROTEINAS_,0.53642846,-103009.32,12/21/2020,0.4412158933333329,-103009.32,-9807.781747788029,-398212.80575613206,ESTOQUE,OPTION,BBG00RRQV3X6,BBG000BHNR86
493,VALE3 12/21/20 C75.80 Equity,29319350.0,2020-04-17,VISTA MACRO MASTER FIM,VALEL758_20,Equity Options,RV_Brasil_VALE/PROTEINAS_,0.53642846,-3000000.0,12/21/2020,0.4412158933333329,-3000000.0,-285637.700000001,-11597381.841452802,ESTOQUE,OPTION,BBG00RRQV3X6,BBG000BHNR86
494,VALE3 12/21/20 C75.80 Equity,29319350.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,VALEL758_20,Equity Options,RV_Brasil_VALE/PROTEINAS_,0.53642846,-2581645.2,12/21/2020,0.4412158933333329,-2581645.2,-245805.06571468103,-9980108.38785123,ESTOQUE,OPTION,BBG00RRQV3X6,BBG000BHNR86
495,VALE3E BZ 12/21/20 P46.3 Equity,29319350.0,2020-04-17,VISTA HEDGE FIC FIM,VALEX775_20,Equity Options,RV_Brasil_VALE/PROTEINAS_,7.30828765,-12876.165,12/21/2020,7.89678869333333,-12876.165,7577.636536632121,259790.425913151,ESTOQUE,OPTION,BBG00P4TRC82,BBG000BHNR86
496,VALE3E BZ 12/21/20 P46.3 Equity,29319350.0,2020-04-17,VISTA MACRO MASTER FIM,VALEX775_20,Equity Options,RV_Brasil_VALE/PROTEINAS_,7.30828765,-375000.0,12/21/2020,7.89678869333333,-375000.0,220687.891249999,7566026.81912134,ESTOQUE,OPTION,BBG00P4TRC82,BBG000BHNR86
497,VALE3E BZ 12/21/20 P46.3 Equity,29319350.0,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,VALEX775_20,Equity Options,RV_Brasil_VALE/PROTEINAS_,7.30828765,-322705.65,12/21/2020,7.89678869333333,-322705.65,189912.611714561,6510932.27355196,ESTOQUE,OPTION,BBG00P4TRC82,BBG000BHNR86
498,3EJ0C 2900 Index,713011.6333333333,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,3EJ0C 2900,S&P500 E-mini Options,RV_Internacional_EUA_,0.0,-11.5563950000001,04/17/2020,0.55,430.2742,1109493.14175111,0.0,ESTOQUE,OPTION,BBG00QWZT9B6,BBG00NJLZF28
499,ESM0 Index,713011.6333333333,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,ESM0,S&P500 E-mini Futures,RV_Internacional_EUA_,2870.1,-2.31127899999996,06/19/2020,2787.4,86.05484,2291447.34255838,-1741784.83982877,ESTOQUE,FUTURE,BBG00NJLZF28,
500,ESU0C 3400 Index,2236.4555555555557,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,ESU0C 3400,S&P500 E-mini Options,RV_Internacional_EUA_,20.9,-11.556395,09/18/2020,13.75,430.2742,672243.205843578,-1007386.93646172,ESTOQUE,OPTION,BBG00QD2PY10,BBG00PFD3XR4
501,ESU0C 3600 Index,2236.4555555555557,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,ESU0C 3600,S&P500 E-mini Options,RV_Internacional_EUA_,6.1,6.51780678,09/18/2020,,0.0,-17194.9095451264,208721.52607545198,ESTOQUE,OPTION,BBG00QD2PYH3,BBG00PFD3XR4
502,NQM0 Index,136412.07777777777,2020-04-17,VISTA MULTIESTRATEGIA FIC FIM,NQM0,NASDAQ-100 E-mini Futures - CME,RV_Internacional_EUA_,8809.0,1.8490232000000302,06/19/2020,8734.25,-68.84387199999999,-1477483.78529377,1710700.82899436,ESTOQUE,FUTURE,BBG00NJLZFD6,
