,Ticker Bloomberg,volume_avg_90d,ValDate,Fund,Ticker Lote,ProductClass,Book,FinancialPU,Amount,Dt_Expiry,YesterdayPU,YestAmount,PL,EQUITY,Trade,Tipo,ISIN,Isin_Ativo_Objeto
209,GCWJ20P3 1670 Comdty,42539.88888888889,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GCWJ20P3 1670,Gold Future Options - CMX,Comdty_gold_,1.8,146.0506125,04/17/2020,,0.0,8888.81210099999,,ESTOQUE,OPTION,BBG00SQSWR30,BBG006QSWK33
210,GDX US Equity,63751008.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GDX,ETF,Comdty_gold_,30.78,120000.0,,28.95,66640.0,189366.224,3693600.0,ESTOQUE,STOCK,BBG000PLNQN7,
211,GDX US Equity,63751008.0,2020-04-13,VISTA HEDGE FIC FIM,GDX,ETF,Comdty_gold_,30.78,4181.5213472,,28.95,2323.9007344,39523.4956900596,665828.2270620529,ESTOQUE,STOCK,BBG000PLNQN7,
212,GDX US Equity,63751008.0,2020-04-13,VISTA MACRO MASTER FIM,GDX,ETF,Comdty_gold_,30.78,120000.0,,28.95,66640.0,1133967.5899968,19107731.52,ESTOQUE,STOCK,BBG000PLNQN7,
213,GDX US Equity,63751008.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GDX,ETF,Comdty_gold_,30.78,103095.9394944,,28.95,57251.8401,974224.734864052,16416079.438842999,ESTOQUE,STOCK,BBG000PLNQN7,
214,GOLD US Equity,17509734.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GOLD,US Equity,Comdty_gold_,24.37,38700.0,,,0.0,22763.34,943119.0,ESTOQUE,STOCK,BBG000BB07P9,
215,GOLD US Equity,17509734.0,2020-04-13,VISTA HEDGE FIC FIM,GOLD,US Equity,Comdty_gold_,24.37,1347.262326,,,0.0,4099.55252083253,169850.552418716,ESTOQUE,STOCK,BBG000BB07P9,
216,GOLD US Equity,17509734.0,2020-04-13,VISTA MACRO MASTER FIM,GOLD,US Equity,Comdty_gold_,24.37,38700.0,,,0.0,117759.31048800002,4878943.2108,ESTOQUE,STOCK,BBG000BB07P9,
217,GOLD US Equity,17509734.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GOLD,US Equity,Comdty_gold_,24.37,33249.000123000005,,,0.0,101172.592478034,4191730.83762272,ESTOQUE,STOCK,BBG000BB07P9,
218,GPRK US Equity,238084.65625,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GPRK,US Equity,RV_Internacional_EUA_,9.78,52470.0,,9.87,52470.0,-4722.299999999989,513156.6,ESTOQUE,STOCK,BBG000H2SMB5,
219,GPRK US Equity,238084.65625,2020-04-13,VISTA HEDGE FIC FIM,GPRK,US Equity,RV_Internacional_EUA_,9.78,1829.7579762000003,,9.87,1829.7579762000003,592.863541384507,92574.5847530333,ESTOQUE,STOCK,BBG000H2SMB5,
220,GPRK US Equity,238084.65625,2020-04-13,VISTA MACRO MASTER FIM,GPRK,US Equity,RV_Internacional_EUA_,9.78,52470.0,,9.87,52470.0,17000.9096399998,2654661.72312,ESTOQUE,STOCK,BBG000H2SMB5,
221,GPRK US Equity,238084.65625,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GPRK,US Equity,RV_Internacional_EUA_,9.78,45078.0919875,,9.87,45078.0919875,14605.8427410537,2280676.29789401,ESTOQUE,STOCK,BBG000H2SMB5,
222,GREK US Equity,613201.6875,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GREK,ETF,RV_Internacional_Grecia_,5.95,413378.0,,5.97,413378.0,-8267.559999999821,2459599.1,ESTOQUE,STOCK,BBG0029YL8G3,
223,GREK US Equity,613201.6875,2020-04-13,VISTA HEDGE FIC FIM,GREK,ETF,RV_Internacional_Grecia_,5.95,8829.07916772,,5.97,8829.07916772,3303.27636349406,271763.824485172,ESTOQUE,STOCK,BBG0029YL8G3,
224,GREK US Equity,613201.6875,2020-04-13,VISTA HEDGE FIC FIM,GREK,ETF,RV_Internacional_Grecia_EB_,5.95,2793.21430108,,5.97,2793.21430108,1045.04202574886,85976.644522965,ESTOQUE,STOCK,BBG0029YL8G3,
225,GREK US Equity,613201.6875,2020-04-13,VISTA HEDGE FIC FIM,GREK,ETF,RV_Internacional_Grecia_KS_,5.95,2793.21430108,,5.97,2793.21430108,1045.04202574886,85976.644522965,ESTOQUE,STOCK,BBG0029YL8G3,
226,GREK US Equity,613201.6875,2020-04-13,VISTA MACRO MASTER FIM,GREK,ETF,RV_Internacional_Grecia_,5.95,253182.0,,5.97,253182.0,94724.5007519991,7793078.678280001,ESTOQUE,STOCK,BBG0029YL8G3,
227,GREK US Equity,613201.6875,2020-04-13,VISTA MACRO MASTER FIM,GREK,ETF,RV_Internacional_Grecia_EB_,5.95,80098.0,,5.97,80098.0,29967.545327999702,2465459.6929200003,ESTOQUE,STOCK,BBG0029YL8G3,
228,GREK US Equity,613201.6875,2020-04-13,VISTA MACRO MASTER FIM,GREK,ETF,RV_Internacional_Grecia_KS_,5.95,80098.0,,5.97,80098.0,29967.545327999702,2465459.6929200003,ESTOQUE,STOCK,BBG0029YL8G3,
229,GREK US Equity,613201.6875,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GREK,ETF,RV_Internacional_Grecia_,5.95,217514.03631750002,,5.97,217514.03631750002,81379.8314916835,6695199.49543226,ESTOQUE,STOCK,BBG0029YL8G3,
230,GREK US Equity,613201.6875,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GREK,ETF,RV_Internacional_Grecia_EB_,5.95,68813.89388250001,,5.97,68813.89388250001,25745.755001622798,2118128.81320605,ESTOQUE,STOCK,BBG0029YL8G3,
231,GREK US Equity,613201.6875,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GREK,ETF,RV_Internacional_Grecia_KS_,5.95,68813.89388250001,,5.97,68813.89388250001,25745.755001622798,2118128.81320605,ESTOQUE,STOCK,BBG0029YL8G3,
232,GREK US Equity,613201.6875,2020-04-13,VISTA HEDGE FIC FIM,Swap GREKxUSD 06APR20 07JUL20,Total Return Swap - Cetip,RV_Internacional_Grecia_,0.133904281156984,773157.86861936,07/07/2020,0.135786781715371,773157.86861936,-1455.4701193972599,858598.6568918191,ESTOQUE,STOCK,SWAPGREK,
233,GREK US Equity,613201.6875,2020-04-13,VISTA MACRO MASTER FIM,Swap GREKxUSD 06APR20 07JUL20,Total Return Swap - Cetip,RV_Internacional_Grecia_,0.133904281156984,22171016.0,07/07/2020,0.135786781715371,22171016.0,-41736.950000007404,24621109.52,ESTOQUE,STOCK,SWAPGREK,
234,GREK US Equity,613201.6875,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,Swap GREKxUSD 06APR20 07JUL20,Total Return Swap - Cetip,RV_Internacional_Grecia_,0.133904281156984,19047590.97969,07/07/2020,0.135786781715371,19047590.97969,-35857.1006551938,21152518.3872093,ESTOQUE,STOCK,SWAPGREK,
235,GREK US 06/19/20 C11 Equity,613201.6875,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GREK US 06/19/20 C11,ETF Options,RV_Internacional_Grecia_,0.04,10301.0,06/19/2020,0.04,10301.0,0.0,320007.264535755,ESTOQUE,OPTION,BBG00QM0WCC2,BBG0029YL8G3
236,GREK US 06/19/20 C11 Equity,613201.6875,2020-04-13,VISTA HEDGE FIC FIM,GREK US 06/19/20 C11,ETF Options,RV_Internacional_Grecia_,0.04,287.38394286,06/19/2020,0.04,287.38394286,91.96286171519908,46185.1350714733,ESTOQUE,OPTION,BBG00QM0WCC2,BBG0029YL8G3
237,GREK US 06/19/20 C11 Equity,613201.6875,2020-04-13,VISTA HEDGE FIC FIM,GREK US 06/19/20 C11,ETF Options,RV_Internacional_Grecia_EB_,0.04,35.9186338,06/19/2020,0.04,35.9186338,11.493962815999902,5772.44134493599,ESTOQUE,OPTION,BBG00QM0WCC2,BBG0029YL8G3
238,GREK US 06/19/20 C11 Equity,613201.6875,2020-04-13,VISTA HEDGE FIC FIM,GREK US 06/19/20 C11,ETF Options,RV_Internacional_Grecia_KS_,0.04,35.9186338,06/19/2020,0.04,35.9186338,11.493962815999902,5772.44134493599,ESTOQUE,OPTION,BBG00QM0WCC2,BBG0029YL8G3
239,GREK US 06/19/20 C11 Equity,613201.6875,2020-04-13,VISTA MACRO MASTER FIM,GREK US 06/19/20 C11,ETF Options,RV_Internacional_Grecia_,0.04,8241.0,06/19/2020,0.04,8241.0,2637.11999999997,1324401.4064816001,ESTOQUE,OPTION,BBG00QM0WCC2,BBG0029YL8G3
240,GREK US 06/19/20 C11 Equity,613201.6875,2020-04-13,VISTA MACRO MASTER FIM,GREK US 06/19/20 C11,ETF Options,RV_Internacional_Grecia_EB_,0.04,1030.0,06/19/2020,0.04,1030.0,329.599999999997,165530.087207384,ESTOQUE,OPTION,BBG00QM0WCC2,BBG0029YL8G3
241,GREK US 06/19/20 C11 Equity,613201.6875,2020-04-13,VISTA MACRO MASTER FIM,GREK US 06/19/20 C11,ETF Options,RV_Internacional_Grecia_KS_,0.04,1030.0,06/19/2020,0.04,1030.0,329.599999999997,165530.087207384,ESTOQUE,OPTION,BBG00QM0WCC2,BBG0029YL8G3
242,GREK US 06/19/20 C11 Equity,613201.6875,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GREK US 06/19/20 C11,ETF Options,RV_Internacional_Grecia_,0.04,7080.01822125,06/19/2020,0.04,7080.01822125,2265.60583079998,1137821.39183823,ESTOQUE,OPTION,BBG00QM0WCC2,BBG0029YL8G3
243,GREK US 06/19/20 C11 Equity,613201.6875,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GREK US 06/19/20 C11,ETF Options,RV_Internacional_Grecia_EB_,0.04,884.8948875,06/19/2020,0.04,884.8948875,283.166363999997,142210.415434216,ESTOQUE,OPTION,BBG00QM0WCC2,BBG0029YL8G3
244,GREK US 06/19/20 C11 Equity,613201.6875,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GREK US 06/19/20 C11,ETF Options,RV_Internacional_Grecia_KS_,0.04,884.8948875,06/19/2020,0.04,884.8948875,283.166363999997,142210.415434216,ESTOQUE,OPTION,BBG00QM0WCC2,BBG0029YL8G3
245,GREK US 06/19/20 C9 Equity,613201.6875,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GREK US 06/19/20 C9,ETF Options,RV_Internacional_Grecia_,0.1,2000.0,06/19/2020,0.1,2000.0,0.0,145095.467674702,ESTOQUE,OPTION,BBG00QM0W9F6,BBG0029YL8G3
246,GREK US 06/19/20 C9 Equity,613201.6875,2020-04-13,VISTA HEDGE FIC FIM,GREK US 06/19/20 C9,ETF Options,RV_Internacional_Grecia_,0.1,69.74492,06/19/2020,0.1,69.74492,55.7959359999998,26175.543039946802,ESTOQUE,OPTION,BBG00QM0W9F6,BBG0029YL8G3
247,GREK US 06/19/20 C9 Equity,613201.6875,2020-04-13,VISTA MACRO MASTER FIM,GREK US 06/19/20 C9,ETF Options,RV_Internacional_Grecia_,0.1,2000.0,06/19/2020,0.1,2000.0,1599.99999999999,750607.873374771,ESTOQUE,OPTION,BBG00QM0W9F6,BBG0029YL8G3
248,GREK US 06/19/20 C9 Equity,613201.6875,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GREK US 06/19/20 C9,ETF Options,RV_Internacional_Grecia_,0.1,1718.2425,06/19/2020,0.1,1718.2425,1374.594,644863.174433575,ESTOQUE,OPTION,BBG00QM0W9F6,BBG0029YL8G3
249,GREK US 06/19/20 P4 Equity,613201.6875,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GREK US 06/19/20 P4,ETF Options,RV_Internacional_Grecia_,0.15,4000.0,06/19/2020,0.15,4000.0,0.0,-268139.172868831,ESTOQUE,OPTION,BBG00QM0W4H5,BBG0029YL8G3
250,GREK US 06/19/20 P4 Equity,613201.6875,2020-04-13,VISTA HEDGE FIC FIM,GREK US 06/19/20 P4,ETF Options,RV_Internacional_Grecia_,0.15,139.48984,06/19/2020,0.15,139.48984,167.387808,-48372.8993924151,ESTOQUE,OPTION,BBG00QM0W4H5,BBG0029YL8G3
251,GREK US 06/19/20 P4 Equity,613201.6875,2020-04-13,VISTA MACRO MASTER FIM,GREK US 06/19/20 P4,ETF Options,RV_Internacional_Grecia_,0.15,4000.0,06/19/2020,0.15,4000.0,4800.00000000001,-1387137.56908503,ESTOQUE,OPTION,BBG00QM0W4H5,BBG0029YL8G3
252,GREK US 06/19/20 P4 Equity,613201.6875,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GREK US 06/19/20 P4,ETF Options,RV_Internacional_Grecia_,0.15,3436.485,06/19/2020,0.15,3436.485,4123.78200000001,-1191719.3622743,ESTOQUE,OPTION,BBG00QM0W4H5,BBG0029YL8G3
253,GREK US 09/18/20 C10 Equity,613201.6875,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GREK US 09/18/20 C10,ETF Options,RV_Internacional_Grecia_,0.1,4000.0,09/18/2020,0.1,4000.0,0.0,256271.561975246,ESTOQUE,OPTION,BBG00RG3NLY7,BBG0029YL8G3
254,GREK US 09/18/20 C10 Equity,613201.6875,2020-04-13,VISTA HEDGE FIC FIM,GREK US 09/18/20 C10,ETF Options,RV_Internacional_Grecia_,0.1,139.48984,09/18/2020,0.1,139.48984,111.591872,46231.9561589381,ESTOQUE,OPTION,BBG00RG3NLY7,BBG0029YL8G3
255,GREK US 09/18/20 C10 Equity,613201.6875,2020-04-13,VISTA MACRO MASTER FIM,GREK US 09/18/20 C10,ETF Options,RV_Internacional_Grecia_,0.1,4000.0,09/18/2020,0.1,4000.0,3199.9999999999895,1325744.04441035,ESTOQUE,OPTION,BBG00RG3NLY7,BBG0029YL8G3
256,GREK US 09/18/20 C10 Equity,613201.6875,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GREK US 09/18/20 C10,ETF Options,RV_Internacional_Grecia_,0.1,3436.485,09/18/2020,0.1,3436.485,2749.1879999999896,1138974.88061387,ESTOQUE,OPTION,BBG00RG3NLY7,BBG0029YL8G3
257,GREK US 09/18/20 C12 Equity,613201.6875,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,GREK US 09/18/20 C12,ETF Options,RV_Internacional_Grecia_,0.3,182.0,09/18/2020,0.3,182.0,0.0,20840.4633424902,ESTOQUE,OPTION,BBG00RG3NNW5,BBG0029YL8G3
258,GREK US 09/18/20 C12 Equity,613201.6875,2020-04-13,VISTA HEDGE FIC FIM,GREK US 09/18/20 C12,ETF Options,RV_Internacional_Grecia_,0.3,6.34678772,09/18/2020,0.3,6.34678772,15.232290528,3759.66564590974,ESTOQUE,OPTION,BBG00RG3NNW5,BBG0029YL8G3
259,GREK US 09/18/20 C12 Equity,613201.6875,2020-04-13,VISTA MACRO MASTER FIM,GREK US 09/18/20 C12,ETF Options,RV_Internacional_Grecia_,0.3,182.0,09/18/2020,0.3,182.0,436.800000000001,107811.88496337099,ESTOQUE,OPTION,BBG00RG3NNW5,BBG0029YL8G3
260,GREK US 09/18/20 C12 Equity,613201.6875,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,GREK US 09/18/20 C12,ETF Options,RV_Internacional_Grecia_,0.3,156.3600675,09/18/2020,0.3,156.3600675,375.26416200000097,92623.4813745871,ESTOQUE,OPTION,BBG00RG3NNW5,BBG0029YL8G3
261,HGK0 Comdty,41200.177777777775,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,HGK0,Copper Future - CMX,Comdty_Cobre_,230.25,48.0,05/27/2020,,0.0,-57037.5,,ESTOQUE,FUTURE,BBG008S63R14,
262,HGK0 Comdty,41200.177777777775,2020-04-13,VISTA HEDGE FIC FIM,HGK0,Copper Future - CMX,Comdty_Cobre_,230.25,1.67102304,05/27/2020,,0.0,-10272.1405078071,,ESTOQUE,FUTURE,BBG008S63R14,
263,HGK0 Comdty,41200.177777777775,2020-04-13,VISTA MACRO MASTER FIM,HGK0,Copper Future - CMX,Comdty_Cobre_,230.25,48.0,05/27/2020,,0.0,-295066.395000001,,ESTOQUE,FUTURE,BBG008S63R14,
264,HGK0 Comdty,41200.177777777775,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,HGK0,Copper Future - CMX,Comdty_Cobre_,230.25,41.23906992,05/27/2020,,0.0,-253505.49363432,,ESTOQUE,FUTURE,BBG008S63R14,
265,HYG US 04/17/20 P67 Equity,34518416.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,HYG US 04/17/20 P67,ETF Options,RF_Credito_,0.03,-10000.0,04/17/2020,0.03,-10000.0,0.0,,ESTOQUE,OPTION,BBG00S4PRDZ2,BBG000R2T3H9
266,HYG US 04/17/20 P67 Equity,34518416.0,2020-04-13,VISTA HEDGE FIC FIM,HYG US 04/17/20 P67,ETF Options,RF_Credito_,0.03,-348.7246,04/17/2020,0.03,-348.7246,-83.6939040000013,,ESTOQUE,OPTION,BBG00S4PRDZ2,BBG000R2T3H9
267,HYG US 04/17/20 P67 Equity,34518416.0,2020-04-13,VISTA MACRO MASTER FIM,HYG US 04/17/20 P67,ETF Options,RF_Credito_,0.03,-10000.0,04/17/2020,0.03,-10000.0,-2400.00000000004,,ESTOQUE,OPTION,BBG00S4PRDZ2,BBG000R2T3H9
268,HYG US 04/17/20 P67 Equity,34518416.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,HYG US 04/17/20 P67,ETF Options,RF_Credito_,0.03,-8591.2125,04/17/2020,0.03,-8591.2125,-2061.89100000003,,ESTOQUE,OPTION,BBG00S4PRDZ2,BBG000R2T3H9
269,HYG US 04/17/20 P72 Equity,34518416.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,HYG US 04/17/20 P72,ETF Options,RF_Credito_,0.03,5000.0,04/17/2020,0.035,5000.0,-2500.0,,ESTOQUE,OPTION,BBG00NY2QCV8,BBG000R2T3H9
270,HYG US 04/17/20 P72 Equity,34518416.0,2020-04-13,VISTA HEDGE FIC FIM,HYG US 04/17/20 P72,ETF Options,RF_Credito_,0.03,174.3623,04/17/2020,0.035,174.3623,-402.18408118,,ESTOQUE,OPTION,BBG00NY2QCV8,BBG000R2T3H9
271,HYG US 04/17/20 P72 Equity,34518416.0,2020-04-13,VISTA MACRO MASTER FIM,HYG US 04/17/20 P72,ETF Options,RF_Credito_,0.03,5000.0,04/17/2020,0.035,5000.0,-11533.0,,ESTOQUE,OPTION,BBG00NY2QCV8,BBG000R2T3H9
272,HYG US 04/17/20 P72 Equity,34518416.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,HYG US 04/17/20 P72,ETF Options,RF_Credito_,0.03,4295.60625,04/17/2020,0.035,4295.60625,-9908.24537625,,ESTOQUE,OPTION,BBG00NY2QCV8,BBG000R2T3H9
273,HYG US 04/17/20 P73 Equity,34518416.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,HYG US 04/17/20 P73,ETF Options,RF_Credito_,0.02,2000.0,04/17/2020,0.065,2000.0,-9000.0,,ESTOQUE,OPTION,BBG00NY2QDY3,BBG000R2T3H9
274,HYG US 04/17/20 P73 Equity,34518416.0,2020-04-13,VISTA HEDGE FIC FIM,HYG US 04/17/20 P73,ETF Options,RF_Credito_,0.02,69.74492,04/17/2020,0.065,69.74492,-1587.352532248,,ESTOQUE,OPTION,BBG00NY2QDY3,BBG000R2T3H9
275,HYG US 04/17/20 P73 Equity,34518416.0,2020-04-13,VISTA MACRO MASTER FIM,HYG US 04/17/20 P73,ETF Options,RF_Credito_,0.02,2000.0,04/17/2020,0.065,2000.0,-45518.8,,ESTOQUE,OPTION,BBG00NY2QDY3,BBG000R2T3H9
276,HYG US 04/17/20 P73 Equity,34518416.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,HYG US 04/17/20 P73,ETF Options,RF_Credito_,0.02,1718.2425,04/17/2020,0.065,1718.2425,-39106.168354500005,,ESTOQUE,OPTION,BBG00NY2QDY3,BBG000R2T3H9
277,HYG US 04/17/20 P74 Equity,34518416.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,HYG US 04/17/20 P74,ETF Options,RF_Credito_,0.05,-8650.0,04/17/2020,0.09,-8650.0,34600.0,,ESTOQUE,OPTION,BBG00NY2QG21,BBG000R2T3H9
278,HYG US 04/17/20 P74 Equity,34518416.0,2020-04-13,VISTA HEDGE FIC FIM,HYG US 04/17/20 P74,ETF Options,RF_Credito_,0.05,-301.646779,04/17/2020,0.09,-301.646779,6024.7307876112,,ESTOQUE,OPTION,BBG00NY2QG21,BBG000R2T3H9
279,HYG US 04/17/20 P74 Equity,34518416.0,2020-04-13,VISTA MACRO MASTER FIM,HYG US 04/17/20 P74,ETF Options,RF_Credito_,0.05,-8650.0,04/17/2020,0.09,-8650.0,172764.72,,ESTOQUE,OPTION,BBG00NY2QG21,BBG000R2T3H9
280,HYG US 04/17/20 P74 Equity,34518416.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,HYG US 04/17/20 P74,ETF Options,RF_Credito_,0.05,-7431.3988125,04/17/2020,0.09,-7431.3988125,148425.84220229997,,ESTOQUE,OPTION,BBG00NY2QG21,BBG000R2T3H9
281,HYG US 04/17/20 P79 Equity,34518416.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,HYG US 04/17/20 P79,ETF Options,RF_Credito_,0.445,8650.0,04/17/2020,0.555,11000.0,-106629.0,,ESTOQUE,OPTION,BBG00NY2QML7,BBG000R2T3H9
282,HYG US 04/17/20 P79 Equity,34518416.0,2020-04-13,VISTA HEDGE FIC FIM,HYG US 04/17/20 P79,ETF Options,RF_Credito_,0.445,301.78655699999996,04/17/2020,0.555,383.59706,-17537.3582958896,,ESTOQUE,OPTION,BBG00NY2QML7,BBG000R2T3H9
283,HYG US 04/17/20 P79 Equity,34518416.0,2020-04-13,VISTA MACRO MASTER FIM,HYG US 04/17/20 P79,ETF Options,RF_Credito_,0.445,8650.0,04/17/2020,0.555,11000.0,-502773.142800001,,ESTOQUE,OPTION,BBG00NY2QML7,BBG000R2T3H9
284,HYG US 04/17/20 P79 Equity,34518416.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,HYG US 04/17/20 P79,ETF Options,RF_Credito_,0.445,7431.337618500001,04/17/2020,0.555,9450.33375,-431941.154989516,,ESTOQUE,OPTION,BBG00NY2QML7,BBG000R2T3H9
285,KL US Equity,2178043.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,KL,US Equity,Comdty_gold_,38.35,12700.0,,,0.0,23733.760000000097,487045.0,ESTOQUE,STOCK,BBG009NRNMY4,
286,KL US Equity,2178043.0,2020-04-13,VISTA HEDGE FIC FIM,KL,US Equity,Comdty_gold_,38.35,442.880242,,,0.0,4281.62275731844,87863.9944045172,ESTOQUE,STOCK,BBG009NRNMY4,
287,KL US Equity,2178043.0,2020-04-13,VISTA MACRO MASTER FIM,KL,US Equity,Comdty_gold_,38.35,12700.0,,,0.0,122779.487232,2519581.194,ESTOQUE,STOCK,BBG009NRNMY4,
288,KL US Equity,2178043.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,KL,US Equity,Comdty_gold_,38.35,10910.839875,,,0.0,105482.466545115,2164625.74486577,ESTOQUE,STOCK,BBG009NRNMY4,
289,NEM US Equity,8938288.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,NEM,US Equity,Comdty_gold_,59.77,7800.0,,,0.0,8289.06000000005,466206.0,ESTOQUE,STOCK,BBG000BPWXK1,
290,NEM US Equity,8938288.0,2020-04-13,VISTA HEDGE FIC FIM,NEM,US Equity,Comdty_gold_,59.77,271.541244,,,0.0,1492.8141836098,83961.14026005201,ESTOQUE,STOCK,BBG000BPWXK1,
291,NEM US Equity,8938288.0,2020-04-13,VISTA MACRO MASTER FIM,NEM,US Equity,Comdty_gold_,59.77,7800.0,,,0.0,42880.9651920002,2411776.8792,ESTOQUE,STOCK,BBG000BPWXK1,
292,NEM US Equity,8938288.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,NEM,US Equity,Comdty_gold_,59.77,6701.348862,,,0.0,36841.0650372913,2072071.56984934,ESTOQUE,STOCK,BBG000BPWXK1,
293,RXM0 Comdty,244253.46666666667,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,RXM0,Euro-Bund Futures - EUREX,RF_Europa_Spreads-GER/FRA,170.9,200.0,06/08/2020,170.9,200.0,0.0,,ESTOQUE,FUTURE,BBG00Q6W87M7,
294,RXM0 Comdty,244253.46666666667,2020-04-13,VISTA HEDGE FIC FIM,RXM0,Euro-Bund Futures - EUREX,RF_Europa_Spreads-GER/FRA,170.9,6.974492,06/08/2020,170.9,6.974492,-7.92907940194709e-10,,ESTOQUE,FUTURE,BBG00Q6W87M7,
295,RXM0 Comdty,244253.46666666667,2020-04-13,VISTA MACRO MASTER FIM,RXM0,Euro-Bund Futures - EUREX,RF_Europa_Spreads-GER/FRA,170.9,200.0,06/08/2020,170.9,200.0,-2.2737367544323196e-08,,ESTOQUE,FUTURE,BBG00Q6W87M7,
296,RXM0 Comdty,244253.46666666667,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,RXM0,Euro-Bund Futures - EUREX,RF_Europa_Spreads-GER/FRA,170.9,171.82425,06/08/2020,170.9,171.82425,-1.95341556263884e-08,,ESTOQUE,FUTURE,BBG00Q6W87M7,
297,TCEHY US Equity,4796750.0,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,TCEHY,ADR,RV_Internacional_China_,49.8,17000.0,,49.47,17000.0,5609.999999999971,846600.0,ESTOQUE,STOCK,BBG000SGZ3Z0,
298,TCEHY US Equity,4796750.0,2020-04-13,VISTA HEDGE FIC FIM,TCEHY,ADR,RV_Internacional_China_,49.8,592.83182,,49.47,592.83182,3358.24760933593,152728.511046955,ESTOQUE,STOCK,BBG000SGZ3Z0,
299,TCEHY US Equity,4796750.0,2020-04-13,VISTA MACRO MASTER FIM,TCEHY,ADR,RV_Internacional_China_,49.8,17000.0,,49.47,17000.0,96300.85200000019,4379631.12,ESTOQUE,STOCK,BBG000SGZ3Z0,
300,TCEHY US Equity,4796750.0,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,TCEHY,ADR,RV_Internacional_China_,49.8,14605.06125,,49.47,14605.06125,82734.10834630519,3762634.1623532996,ESTOQUE,STOCK,BBG000SGZ3Z0,
301,UEAK0C 1.105 Curncy,57766.46666666667,2020-04-13,VISTA FUND SEGREGATED PORTFOLIO,UEAK0C 1.105,EUR/USD Options - CME,FX_USDEUR_,0.0048,150.0,05/08/2020,0.0055,150.0,-13125.0,,ESTOQUE,OPTION,BBG00Q97SK20,BBG009CHXQQ7
302,UEAK0C 1.105 Curncy,57766.46666666667,2020-04-13,VISTA HEDGE FIC FIM,UEAK0C 1.105,EUR/USD Options - CME,FX_USDEUR_,0.0048,5.230869,05/08/2020,0.0055,5.230869,-2080.081212195,,ESTOQUE,OPTION,BBG00Q97SK20,BBG009CHXQQ7
303,UEAK0C 1.105 Curncy,57766.46666666667,2020-04-13,VISTA MACRO MASTER FIM,UEAK0C 1.105,EUR/USD Options - CME,FX_USDEUR_,0.0048,150.0,05/08/2020,0.0055,150.0,-59648.250000000095,,ESTOQUE,OPTION,BBG00Q97SK20,BBG009CHXQQ7
304,UEAK0C 1.105 Curncy,57766.46666666667,2020-04-13,VISTA MULTIESTRATEGIA FIC FIM,UEAK0C 1.105,EUR/USD Options - CME,FX_USDEUR_,0.0048,128.8681875,05/08/2020,0.0055,128.8681875,-51245.0791003126,,ESTOQUE,OPTION,BBG00Q97SK20,BBG009CHXQQ7
